Assignee,cord_uid,sha,title,url,Computational,Experimental - in vitro,Experimental - in vivo,Systematic review and/or meta-analysis,Clinical-interventional,Clinical-interventional,Clinical-observational,Clinical-observational,Systematic review and/or meta-analysis,Review,Other,,
,ii5kwfun,a6637a61fc42c734211f7df5089e88f859d0da5a,In-cell infection: a novel pathway for Epstein-Barr virus infection mediated by cell-in-cell structures,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4493273/,,,,,,1,,,,,,,1
,78h0fg5j,c4fbe809b8aed42450debd30a0a11d0d008584a8,Genetic regulation of class I major histocompatibility complex (MHC) antigen induction on astrocytes,https://doi.org/10.1016/0165-5728(89)90106-9,,,,,,,1,,,,,,1
,ut3ayexx,5584e191b98746da8be2927771b0e1512c627784,Role of respiratory pathogens in infants hospitalized for a first episode of wheezing and their impact on recurrences,https://doi.org/10.1111/j.1469-0691.2008.02016.x,,,,,,,1,,,,,,1
,y7ld9h2h,cf413613e336f7313a66ebffc216e1cb6f98ca8b,"The synthesis, antiviral, cytostatic and cytotoxic evaluation of a new series of acyclonucleotide analogues with a 1,2,3-triazole linker",https://doi.org/10.1016/j.ejmech.2013.10.057,,1,,,,,,,,,,,
,69q6g2x2,71bc4d360eae554dbd3d6f9161cc7e98208de69f,The use of Armored RNA as a multi-purpose internal control for RT-PCR,https://doi.org/10.1016/j.jviromet.2008.02.007,,1,,,,,,,,,,,
,fnamb4p1,b801926e51dc36a5940191454ae69918af87ede0,Chapter 37 Microbial Forensics in Australia—The Australian Federal Police Perspective,https://doi.org/10.1016/b978-0-12-382006-8.00037-2,,,,,,,,,,,1,Book chapter,1
,fbqt6vw3,51831f775b345bb4258cac71ca0473e528967dce,Laboratory Tests for Diagnosis of Gastrointestinal and Pancreatic Diseases,https://doi.org/10.1053/j.tcam.2011.02.005,,1,,,,,,,,1,,,
,swg1xgr0,b1afea22f6b06be09e29b3e5bddc3cc2f7897957,"Ambient temperature, birth rate, and birth outcomes: evidence from South Korea",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7089350/,,,,,,,1,,,,,,1
,g66q202a,c24908e104243b7e2746f6e32b360588ed7e9d20,"Air pollution, stock returns, and trading activities in China",https://doi.org/10.1016/j.pacfin.2018.08.018,,,,,,,1,,,,,,1
,vmvbfy7d,5d37987cc7c1e05c0a10c572fac62cc11ba9c394,Bacitracin Upregulates mbrAB Transcription via mbrCD to Confer Bacitracin Resistance in Streptococcus mutans,https://doi.org/10.1254/jphs.11052sc,,1,,,,,,,,,,,
,0ipmswy4,80522e9ca5c69f759fcb3da6fcfdf3523891594e,Retrospective Multicenter Study of Respiratory Syncytial Virus Prophylaxis in Korean Children with Congenital Heart Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5054186/,,,,,,,,1,,,,,1
,38c9bgpi,73f904d6d8b615d15db2c5bbe5c018c623997187,CD4 rat × rat and mouse × rat T cell hybridomas produced by fusion of established T cell lines and clones to W/Fu (C58NT)D,https://doi.org/10.1016/0022-1759(91)90223-3,,1,,,,,,,,,,,
,u5og7ic1,6450de33d673aaaeef75fc898f74ca3e9caec89d,"Practical Healthcare Epidemiology, 4th Edition",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6810204/,,,,,,,,,,,1,Book review,1
,uifm3l2p,b1beab9a8fe94df98804ea39e2f4abb2208fba50,Intravenous immunoglobulin for infectious diseases: back to the pre-antibiotic and passive prophylaxis era?,https://doi.org/10.1016/j.tips.2004.04.002,,1,,,,,,,,1,,,
,90w7o4de,efcb1c935852d2560bb475d2f49dae8703c5ae55,Chapter 54 Immunopathogenesis of Asthma,https://doi.org/10.1016/b978-0-7216-3695-5.50058-4,,,,,,,,,,,1,Book chapter,1
,dxevu1y3,827f00de0960ba7ba7c09b012da7f997fc6f564d,Optimization of Microwave-Assisted Extraction for the Determination of Glycyrrhizin in Menthazin Herbal Drug by Experimental Design Methodology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087648/,,,,,,,,1,,,,account on how to effectivly extract a compound,1
,b855tj7x,a9881c47e8acfdbe2fd93305c77d6fd48fbbf24c,"Report from the World Health Organization’s third Product Development for Vaccines Advisory Committee (PDVAC) meeting, Geneva, 8–10th June 2016",https://doi.org/10.1016/j.vaccine.2016.10.090,,,,,,,,,,1,,Review of cuurnt status of vaccine devlopment for various diseases,1
,ia1g5dt4,22faab96b423cab9df3cd453727e6a7763de4bb6,Assessment of the Usefulness of Multiplex Real-Time PCR Tests in the Diagnostic and Therapeutic Process of Pneumonia in Hospitalized Children: A Single-Center Experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5274672/,,,,,,,1,,,,,,1
,blqgudtv,43e6e8580066e1b1cc44c816885e2b6262c2f7f7,Respiratory viruses detected in Mexican children younger than 5 years old with community-acquired pneumonia: a national multicenter study,https://doi.org/10.1016/j.ijid.2017.06.020,,,,,,,,1,,,,,1
,r3rwo2qx,30b5d794d107c4c6680655a6de775093a394e8db; ef33970f81039062b09ce5ee37bbfad2fd43f33d,The Etiologic Role of Infectious Antigens in Sarcoidosis Pathogenesis,https://doi.org/10.1016/j.ccm.2015.08.001,,,,1,,,,,,,,,1
Dan Webster,9febe79d,2ebddcd114c08628f8127529a8fa27209e1684f0,Ebola Viral Glycoprotein Bound to Its Endosomal Receptor Niemann-Pick C1,https://doi.org/10.1016/j.cell.2015.12.044,,1,,,,,,,,,,,1
,812uc4w7,9a6d14471d9c34da1c4f1bf4ef530a35f58ad863,Alternative splicing of CD200 is regulated by an exonic splicing enhancer and SF2/ASF,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2965252/,,,1,,,,,,,,,,1
,g4k6pc82,c543901ef5d8b67ab0738043c6e074da5c69ba90,Natural/random protein classification models based on star network topological indices,https://doi.org/10.1016/j.jtbi.2008.07.018,1,,,,,,,,,,,,1
,zzys31e9,737b7ac2d2c39661379d73a47bdbf3d4d75eadf8,The Canarypox-virus vaccine vector ALVAC triggers the release of IFN-γ by Natural Killer (NK) cells enhancing Th1 polarization,https://doi.org/10.1016/j.vaccine.2006.12.048,,,1,,,,,,,,,,1
,2j1mmoht,d2e50891500031a482f95969c3657a6ef253b22a,Social Factors Associated with AIDS and SARS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3367336/,,,,,,,,,,,1,randomized phone survey,1
,14e8vbzo,60005728c8e63981aa9f48776466849ced889b66,"Pathogens in livestock waste, their potential for movement through soil and environmental pollution",https://doi.org/10.1016/0929-1393(94)00039-a,,,,,,,,,,1,,"no methods, inclusion/exclusion criteria given, non-systematic review",1
,x4fkja38,fee63d10e8db56b72c9385149a4e57afa8500981,Polymorphisms in the feline TNFA and CD209 genes are associated with the outcome of feline coronavirus infection,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4267428/,,,1,,,,,,,,,,1
,p0yj9qug,3a77f39b29cbd78135b2ec84bdc3501b5bb8d659,Diagnostic et traitement des viroses émergentes : comment aller de l’avant ?,https://doi.org/10.1016/s0001-4079(19)30571-0,,,,,,,,,,,1,Commentary,1
,in0sel5u,5e2a53c31a32080de756d48bd97c5d9208713dd7,"Vaccinia Virus Vaccines: Past, Present and Future",http://europepmc.org/articles/pmc2742674?pdf=render,,,,,,,,,,1,,"no methods, inclusion/exclusion criteria given,non-systematic review",1
,36pmai6s,a272a5d44cb8055d0af795f3bdfd3930538ef103,Differential roles of CCL2 and CCR2 in host defense to coronavirus infection,https://doi.org/10.1016/j.virol.2004.09.006,,,1,,,,,,,,,,1
,8avkjc84,2309dc999803317771dca7201f28e8632b8bf773,Trend and forecasting of the COVID-19 outbreak in China,https://doi.org/10.1016/j.jinf.2020.02.014,,,,,,,,,,,1,letter to the editor,1
,cyzuayp7,6a08a771ff59210cff2cc20273025f4caf44e54c,US university response to H1N1: A study of access to online preparedness and response information,https://doi.org/10.1016/j.ajic.2011.02.021,,,,,,,,,,,1,"Non-clinical, evaluation of university websites",1
,hf3ke33v,210a017c1867396ae38e39ad420311e3fadbb897; c7482fd487c4a1a40e25b393ba04466922d434b1,Growth restriction of an experimental live attenuated human parainfluenza virus type 2 vaccine in human ciliated airway epithelium in vitro parallels attenuation in African green monkeys,https://doi.org/10.1016/j.vaccine.2010.01.050,,1,,,,,,,,,,,1
,wg7cpimw,fbc5841dfb71e2b468e97635a2eb273a6492be2d,Les infections à coronavirus humains,https://doi.org/10.1016/s1773-035x(16)30369-0,,,,,,,,,,1,,non-systematic review,1
,8y1a3tu0,af2e81683f4a37a0ada4acd6fbc495550306c86f,"Association between social support and recovery from post-traumatic stress disorder after flood: a 13–14 year follow-up study in Hunan, China",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4770534/,,,,,,,,1,,,,,1
,8u9tz2pz,dd9e7b8938d7ca75bf092d2ac53cf01e7bcfd29c,Cell mediated innate responses of cattle and swine are diverse during foot-and-mouth disease virus (FMDV) infection: A unique landscape of innate immunity,https://doi.org/10.1016/j.imlet.2013.05.007,,,,,,,,,,1,,non-systematic review,1
,vbbewppa,92bda2372547fcfde4183483335747be9802976b,Secreted Interferon-Inducible Factors Restrict Hepatitis B and C Virus Entry In Vitro,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5358466/,,1,,,,,,,,,,,1
,6mij85lt,7660d619aa4d7f9945ad55d443b2eef4c34f7b0d,Pentraxin 3 deletion aggravates allergic inflammation through a TH17-dominant phenotype and enhanced CD4 T-cell survival,https://doi.org/10.1016/j.jaci.2016.04.063,,,1,,,,,,,,,,1
,seyd0b4q,c933e09cb9262b2edc2394b1a7d86357da840493,High Diversity of Genogroup I Picobirnaviruses in Mammals,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5120130/,,,1,,,,,,,,,,1
,3s30h6gt,263a93d919f1c783a014ddb3f1b15d7ad3a3553b,SARS-Coronavirus Open Reading Frame-3a drives multimodal necrotic cell death,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6125346/,,1,,,,,,,,,,,1
,26sbwlur,0daa9218844f8e72f9123117ff3fe5580cce94ec,Thrombotic thrombocytopenic purpura secondary to Streptococcus,https://doi.org/10.1016/j.transci.2005.06.003,,,,,,,,1,,,,,1
,098dcy4z,8dcf9ad69a3186fd2acc9d68d911857574ed055a,Infection control practices in facilities for highly infectious diseases across Europe,https://doi.org/10.1016/j.jhin.2012.04.019,,,,,,,,,,,1,survey,1
,on8w7mh6,8179a15e73fbe20321358ee8992894bc9d101d0c,Viral Coinfection in Childhood Respiratory Tract Infections,https://doi.org/10.1016/j.arbr.2014.11.020,,,,,,,,1,,,,,1
,y247lan1,a2bb79b87118c1b0bf4db13de13fdccb63fb8a98,Chapter 15 Cord Blood Banking Operational and Regulatory Aspects,https://doi.org/10.1016/b978-0-12-407785-0.00015-3,,,,,,,,,,,1,book chapter,1
,59aqajh4,b8aef4800194b72b41c9db6f466dd746e800c734,Biologie moléculaire et microbiologie clinique en 2007 Généralités - Partie 1,https://doi.org/10.1016/j.immbio.2006.11.003,,,,,,,,,,1,,non-systematic review,1
,dnumpaqt,21da5ac84b8b2667b5861c5db453741b2421544e,Middle East respiratory syndrome (MERS 2012): roles of clinical pathology laboratory for screening and diagnosis,https://doi.org/10.1016/s2222-1808(14)60741-6,,,,,,,,,,,1,letter to the editor,1
,bn26y7ry,f0c4d40e1879dd1a049298f151940ac168b5f5a7,"Nearly Complete Genome Sequence of an Echovirus 30 Strain from a Cluster of Aseptic Meningitis Cases in California, September 2017",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6953510/,,1,,,,,,,,,,,1
,38ba3jk2,eb4203abd50b8bd4bd98473c891f11e88e763b7e,Functional 5′ UTR mRNA structures in eukaryotic translation regulation and how to find them,http://europepmc.org/articles/pmc5820134?pdf=render,,,,,,,,,,1,,non-systematic review,1
,wr755jo9,52a0e5521308af1d2ed41e9abb97e2b6b07ca1f9,"Design, antiviral and cytostatic properties of isoxazolidine-containing amonafide analogues",https://doi.org/10.1016/j.bmc.2015.04.079,,1,,,,,,,,,,,1
,3p2rqavh,63188fe828f332759eb902e48628239cb4679964,"Use of Revised International Health Regulations during Influenza A (H1N1) Epidemic, 2009",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2815989/,,,,,,,,,,1,,non-systematic review,1
,sk09lzya,0e8773d0887abfa54cb1b618fcdf491e7a0a2c8a,A Scorpion Defensin BmKDfsin4 Inhibits Hepatitis B Virus Replication in Vitro,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4885039/,,1,,,,,,,,,,,1
,x53v2cze,4bee5f322a61fb7733dcf69638cac5d05708e1f7,Biotinylated and radioactive cDNA probes in the detection by hybridization of bovine enteric coronavirus,https://doi.org/10.1016/0890-8508(88)90005-9,,1,,,,,,,,,,,1
,v0qfh8x9,9127740196cb4abcd32f1c4947ca9b1766738ae5,"Viral Community-Acquired Pneumonia If We Do Not Diagnose It and Do Not Treat It, Can It Still Hurt Us?",https://doi.org/10.1378/chest.10-0820,,,,,,,,,,,1,commentary,1
,gia3yqcu,eef0ecf5b8e7b179dadaef967e65f2ab68f021e1,First Complete Genome Sequence of a French Bovine coronavirus Strain,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477389/,,1,,,,,,,,,,,1
,ce0r5395,06214e7a233b353175d92e387934af3da7b5ce0d,A molecular survey for selected viral enteropathogens revealed a limited role of Canine circovirus in the development of canine acute gastroenteritis,https://doi.org/10.1016/j.vetmic.2017.04.007,,,1,,,,,,,,,,1
,j0za3g3p,e93ca969785c22be69d1fd4aaed2336d7f7e4580,Retrospective serological survey on selected viral pathogens in wild boar populations in Germany,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088096/,,,1,,,,,,,,,,1
,a9n3kr38,3c5e0009ecc73ec26f3aa3e0bdf0992d09e703b9; 002109c6a7a390d1295721c03e3be67eea0ac63e,Viral–Bacterial Interactions in Acute Otitis Media,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3493715/,,,,,,,,,,1,,non-systematic review,1
,111p8lps,350aa02763d3d809930456017993cb37ff746a84; 6007587f2d3d28bf84889c05088e10f4ecac7a96,Review: 2-Mercaptoethanol alteration of in vitro immune functions of species other than murine,https://doi.org/10.1016/j.jim.2013.11.007,,1,,,,,,,,,,,1
,ct5kze4a,5d42007abc971cf7b9076dc7d8bf5fd147a69acd,Effects of human visitation on calf growth and performance of calves fed different milk replacer feeding levels,https://doi.org/10.3168/jds.2015-9759,,,1,,,,,,,,,,1
,2h56vb0n,bf931c3fa287d161d951ce9545d253daaf8a14e0,Three-Dimensional Architecture and Biogenesis of Membrane Structures Associated with Plant Virus Replication,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5797596/,1,,,,,,,,,,,,1
,tnrl9pyu,15998c56cbc9d5def9fed655e7b0263f97fbddf5,Near-patient assays for diagnosis of influenza virus infection in adult patients,https://doi.org/10.1111/j.1469-0691.2008.02674.x,,,,,,,,1,,,,,1
,p9cbqbo2,25a6a07bf0b475d7c5d74110d64cc6b4819b9e51,Chapter 6 Biology and Diseases of Guinea Pigs,https://doi.org/10.1016/b978-0-12-409527-4.00006-7,,,,,,,,,,,1,Book chapter,1
,xz7rzjqv,7aac0f55c8b869e13f1c2678207430bc9203d65e,Design of microarray probes for virus identification and detection of emerging viruses at the genus level,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1523220/,,1,,,,,,,,,,,1
,68kja6bg,7ac6e458fca2bbf6429eab346733fd9884a3413e,Fully human broadly neutralizing monoclonal antibodies against influenza A viruses generated from the memory B cells of a 2009 pandemic H1N1 influenza vaccine recipient,https://doi.org/10.1016/j.virol.2012.09.034,,,,,,,,1,,,,,1
,31v9gvd8,5ef08f7b3ff07d94795a59057569bf98698e3a05,Chapter 7 Common Diseases,https://doi.org/10.1016/b978-012426400-7.50046-7,,,,,,,,,,,1,Book chapter,1
,t7rv01n5,5a0f78d157629e8929ac78ea6da0f0148f5900a8,Complement inhibition in biomaterial- and biosurface-induced thromboinflammation,https://doi.org/10.1016/j.smim.2016.04.006,,,,,,,,,,1,,non-systematic review,1
,di58qu9e,cfad2f0d174354ab38b9bc7a879800ae27f19fc6,Molecular and diagnostic clinical virology in real time,https://doi.org/10.1111/j.1469-0691.2004.00905.x,,,,,,,,,,,1,commentary,1
,7yse6kjd,7ac04741399b34da3bd5ac73ee0eda84687ab607,Chapter 34 The Experimental Use of Syrian Hamsters,https://doi.org/10.1016/b978-0-12-380920-9.00034-1,,,,,,,,,,,1,book chapter,1
,cfpxtfq6,5ad6daa62036f4c96b0426f530eb785b18ebc590,Necessity of a more standardized virological characterization of rodents for aging studies,https://doi.org/10.1016/0197-4580(91)90119-5,,,,,,,,,,,1,expert opinion,1
,2keibgne,7ccdda81f7e03eaf134a50b18be44b361b42e067,Synthesis and evaluation of pyrazolone compounds as SARS-coronavirus 3C-like protease inhibitors,https://doi.org/10.1016/j.bmc.2010.09.050,,1,,,,,,,,,,,1
Michael Lough,bqo203pf,6d1a2055895ffdcdf57aabcaf436f176b1650c50,Characterization of Human Coronavirus Etiology in Chinese Adults with Acute Upper Respiratory Tract Infection by Real-Time RT-PCR Assays,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3376151/,,,,,,,,1,,,,,1
,4mt2v3ip,2c0c7b9bdc81461fbf533ae6b89fd78326651306,Improved vaccine protection against retrovirus infection after co-administration of adenoviral vectors encoding viral antigens and type I interferon subtypes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3193818/,,,1,,,,,,,,,,1
,rdl9sxo5,64504909cf5e7b5249b8c617c2d1973a3c301e85,20th International Conference on Emerging Infectious Diseases in the Pacific Rim Organized by the United States-Japan Cooperative Medical Sciences Program (USJCMSP),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6631656/,,,,,,,,,,,1,Conference Summary,1
,bez2p4kb,a347bab35fc3fb2cc17378217e17cfb2d6998751,Chapter 1 Introduction,https://doi.org/10.1016/b978-0-12-420022-7.00001-x,,,,,,,,,,,1,Book Chapter,1
,x6nc7udg,396312dfae0562afce275a99e96c903e91aa96c9,Interferon-Inducible Transmembrane Protein 3 Genetic Variant rs12252 and Influenza Susceptibility and Severity: A Meta-Analysis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4420464/,,,,1,,,,,,,,,1
,7e188tbq,7ffbca7e7e60e13461801769ad70f770879d0f81,Asymptomatic Shedding of Respiratory Virus among an Ambulatory Population across Seasons,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6041500/,,,,,,,1,,,,,,1
,tyid60aa,c24060d084e314b214e061995b5528b2e0071e31,CXCR2 Signaling Protects Oligodendrocytes and Restricts Demyelination in a Mouse Model of Viral-Induced Demyelination,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2893165/,,,1,,,,,,,,,,1
,f9z9aiw4,03ae4b61aa2d9641f38287806612fc16f58d4299; be5d1a017f86407c335f5c76eb69b85d3b81c110,Causes of fever in Gabonese children: a cross-sectional hospital-based study,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7005879/,,,,,,,,1,,,,,1
,9ol1209i,e79a57a20905f20f9690e8fb7f728ea2dff0dc3d,Chapter 15 Functionalized carbon nanotubes and their promising applications in therapeutics and diagnostics,https://doi.org/10.1016/b978-0-323-41736-5.00015-7,,,,,,,,,,,1,Book Chapter,1
,opqqbcy9,3ce12a09c5f0d5e8e7d5d8f6d9cc467e9ae34005,Feline uveitis An ‘intraocular lymphadenopathy’,https://doi.org/10.1016/j.jfms.2009.01.001,,,,,,,,,,,1,Expert opinion,1
,2j07zw6q,e5223d765aa4cb7aea60e34dbbf4b8e8a97d027c,40 Emerging Diseases in Bats,https://doi.org/10.1016/b978-0-323-55228-8.00040-0,,,,,,,,,,1,1,,
,h5g4z8ts,651935a330b7579b31b3afe996089cc5781e6578,Lack of group X secreted phospholipase A2 increases survival following pandemic H1N1 influenza infection,https://doi.org/10.1016/j.virol.2014.01.030,,,1,,,,,,,,,,1
,l2en8vpt,075418efdb961154d99d8d1b4670ef2439a0cca4,Diagnosis and treatment of group a streptococcal pharyngitis,https://doi.org/10.1016/s1045-1870(05)80054-8,,,,,,,,,,1,1,,
,h3lvg15d,56bb6cee6c766e5f9e5654d141285b4096b24d40,Structural Insights into the Niemann-Pick C1 (NPC1)-Mediated Cholesterol Transfer and Ebola Infection,https://doi.org/10.1016/j.cell.2016.05.022,,1,,,,,,,,,,,1
,8mimbnts,40ed889dff7200f9a83be679c61254254117a10b,[1] Purification of viral polymerases: General considerations,https://doi.org/10.1016/s0076-6879(96)75003-6,,,,,,,,,,,1,Book Chapter,1
,n9k7dt6j,437ea4d132e4263cc2841e01fb19da51c566d0a1,Simple framework for real-time forecast in a data-limited situation: the Zika virus (ZIKV) outbreaks in Brazil from 2015 to 2016 as an example,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6624944/,,,,,,,,1,,,,,1
,ktdv7sbf,eb0b73f2b5a3a098c7e4107e50b48cb9111705dd,The transcriptomic response to viral infection of two strains of shrimp (Litopenaeus vannamei),https://doi.org/10.1016/j.dci.2010.10.001,,,1,,,,,,,,,,1
