paper_id,sha,Study Type,Computational,Experimental - in vitro,Experimental - in vivo,Clinical-interventional,Clinical-observational,Systematic review and/or meta-analysis,Review
qr1rk9tr,7177407310d8fea77db486323b4c892b7223176d,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
lfrtjqx2,b73a5babce7bef66f42f28a16056b8b210e5a9ba,"['survey', 'case study']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
ad60kovk,214dab2df897f446aeb40d3b31750861e79d13ca,['case study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ce8hrh5e,165562ba942e0a8aa506fdf31fd8ade1a7e0ef1e,"['survey', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
9p7hqk1u,4033e2eca1d60dd76eb5d894dad074202cb21d96,['review'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
cmoxd1nr,6adcff81eaac63397a0c4d1863ffcfd8a83fca1a,"['survey', 'case study']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
y2zcwcic,e286efc6204c521148779c64b89d21c19b82bc47,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
nv96x2p7,ee2254bc1c223852d30fe7d8fcf44dee6c8dd854,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
ahdz5078,8eb99586e9103599ab2f58cc33ca94cd0b60ae53,['cross-sectional'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ac00tai9,b9dbb79c9e06164c3b7fefce67c11c5d6caf1fcd,['bioinformatics'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
90tccg03,a6af28a7f0a0d8d1e4d5b06f5ae38412298bbcb4,"['sampling study', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
eecyduzq,836190d366ba8e34c3a5df8a24d17a36fd503505,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
kevrp8rg,d5f14e63b86239f491c9dd1749cff01dc4d633cb,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
a8ig607t,2cc809ed4d5c3640ee2351fdb1876e8ff6c01b51,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
xetzg7gp,17307ab6eda64e1538da204c02114dd36a9b7fd6,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
pd70i3d8,48656efc59191537073975938f25f201524971af,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
7t41wvw3,d3c2e2839498c613ee95739dce7052109750362c,"['prospective cohort', 'prospective cohort']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
er6lz09f,4b56993a4d0f091e70ef5dec2e5a61c3043f752e,"['experimental', 'bioinformatics']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
1rq612hm,91098f6fe46a21565bf0cb06fe960cdb2c3f5e38,"['survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
m87tapjp,10138816c67a562b55bc9c2b882b62c81fc4b062,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
nhq0oq8y,a388cca261e8af7936cf3b79c35f43442f65706b,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
28ddm9um,ba1c4c0de19352d0b9ed7db6199803b621f0a8f2,"['survey', 'cross section', 'cross sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
fmymklz6,f3ff1ecae96700f41b83d2a034a3a959428388b0,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
dbzrd23n,eb8ac60527db35b10881cb4fd86b8a6e21983d02,"['publicly accessible data', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
j0ufth5d,4e2bc97a6164191ba3d53abfa49ccd973aa80326,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
rmia5w3x,6fcf4019b0be24071210f97eda4baba53a6a79de,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
atnz63pk,207dcb6e3cd43cdea91d29a15be1ee34068bd54e,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
aoyyk5fl,eaf0b485f290fa884dd18de71be79d86de20eb31,"['survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
niw61l9r,7fd337f16780aba8f1e599ce7516dc9b1d80a546,"['review', 'case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
8l1vfsbc,bbba5ff9ab9eccef99a0bbc6ea557a373158bbcd,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
jxtch47t,a9c58042555c0d56b8e94bc5558db0c3dd697dcc,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
oeqf7uk9,bf39a81c9aab9e0569f33d93d5e203d320dac024,['case series'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
pytu6sy0,c10661c9b35e068691b879661bcebeba3bd6aad9,"['cross-sectional', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
96wkqutc,2536b83acf84368d7c13be81fe07aa0575115da7,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
fcmzdcuh,a625e5d6fc8956c231c500a40e887e248a69de61,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
dlivkn8l,111b9a6e91c938696fcdb4cb128b8ae739dbe11c,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
cv3qgno3,0fbb18050e29ca78191625d42576b1c574027377,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7tkvl894,35604e3a5d38d6794543372e4dd9ccf1d8d9cd2a,"['genetic', 'experimental', 'clinical']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
py38bel4,8575c06c64fdd0bb43efc46cd994f557698c755f,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
9lissxsy,5241581d168b90832f88103bd40c8db2d843a6ea,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
g41pd9uz,7852aafdfb9e59e6af78a47af796325434f8922a,"['clinical', 'laboratory data']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
qlkt5fzp,70cc2e5152d3dc4d44494124ff556c9bbe9e6f41,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
jir7n19b,49ac69f362c27acbc6de0c5cbb640267e7a1e797,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
d4dnz2lk,9c33486a49de4aea64ce61c0a2c21a88c316b6a8,['survey'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
ti9b1etu,3afd5fba7dc182ddfa769c0d766134b525581005,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
dmud2zf7,3fe2552d3d8e6c9ead2c41e30fbb69e917277f53,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
rscduazd,e066fdbb4a9338a57477424cb66fd4d75b2fd66d,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
fnj57b0l,dfb2f07149617b0c2911899ac61563e808e2cee1,['genetic'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
7wtsw1cf,f49a9b36227a498495c9788a4e5e4d6429b71eab,"['meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
zio8yhuy,26e75d3c815aae7fd9b094c3e5c74d3f7132ca13,"['review', 'case series']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
it4ka7v0,6d3b3f4ab80a61c45f82c61c6c756cfc6ddf4bf2,"['cross-sectional', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
kjjlxdpp,19bc9648d12dc6b7ca757f82dcd182c03111691e,"['review', 'retrospective observational', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
ohba2n2o,9a077c5ff1dcbb9104feeaa832e73ccdcf5fdcc9,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
txyf05n4,6cf87a546884756094da0d300e85a061c2cc43ea,"['retrospectively analyzed', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
glq0lckz,4c84d1153daa335f5ff6d61db665024b32ac8195,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
te049lxh,69652cf406c9648b8aa061bfb0af1d20449c9524,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
hnm54k4r,9ae476404f7ef1ec1ede965f0b898f31a5bf5a81,"['retrospective study', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
6xu7q927,f734d47a423cbe54ec0cc9b2dee39470cf74fd9b,"['survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
e99athff,6115e9fbaed5e154ff92cb8d02387fec72251dab,"['review', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
wmfcwqfw,48f486ccea11b4ba01186e287124316c962857f7,"['review', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
1esupl4q,e08d308e5923cb4f741d34a6cd3548a17a04a2b1,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ffm5fww3,33a6aa86bb6fe30251d7f2c1f64c5b7a94c391a0,"['clinical', 'laboratory data']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
y12cq60a,7698ec48a89a682cb52c066e293567fa3e83b7dd,['genetic'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
5zrywg58,622580ea34c3acc011faa7573bc549e34078edde,"['questionnaire', 'clinical', 'radiologic finding']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
awgyxn3t,7ecc2bca3cfb5ebea94cd2601d6d3db60603452f,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
wt4pxu08,9867fe1531c1541ca2b25a82d7adb62d575798be,['life cycle'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
42pjc0lo,57a86b3acd182c955877afd4792719a4e9a0ac32,"['questionnaire', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
n0uwy77g,70242f0f937a11c385935ef0242ab86b56dbcdad,"['retrospective study', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
fn7l93wh,2c006d09b6fccc527bf5ee3de0f165b018c39e73,"['clinical', 'bioinformatics']",1.0,0.0,0.0,0.0,0.0,0.0,0.0
vof63qat,179df1e769292dd113cef1b54b0b43213e6b5c97,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
jvhrp51s,ce1d3a3103bbd8b5d7164259be03f1d6d3d5d251,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
fk2wc715,b12f20ae397aa504f852fc25caeb3e3b0e5b1942,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
nnlynjoy,430088e2d738c4c20413082888b2666668c9105f,"['retrospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
tdlcb9bf,50be853b37945ba63f2fa2c4654b8c57ce0c1597,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
wbyqmvhs,10aa307dc5239e819a19dd696b7f3e5bd34a37b1,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
yx8b2moc,aafa6cdfe96a5cdaf7b7c2f04b11a5dbdd73b2df,"['meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
xsqgrd5l,112e05c31018c816d0bd9ee64336eba79ee786ac,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
i37ygb2z,1bd626c6e2bf333c14247fa3e4781bf8764caf3c,['case data'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
iuu8vmwy,3034d4ed2359a4706ff9f5096b1945eaa3b8bd1f,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
8rxjju0t,6b235789ef1785a5fbe39b0958ef4440eb482f54,"['retrospective study', 'case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
zblitbo0,1fe8e5f5709aa0e7fb3971ce721c27b879020e6e,"['review', 'clinical', 'laboratory data']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
q8l3ra55,5d467e076ae2ca26675f5b4215ba1be2617e17b2,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
azvbl4ie,971c56a72b60994bcd8b483c59acb900dee10afb,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
xklbnvom,7b21130d26a97ff62ef1810505eb083ec77657f8,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
5pfusktn,9c5cd8e866b0bbec819ac143d39e19b04416cf10,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
nrdiqees,eef3e54141bee3b79b85ecfbf7acd1c0b0d7f067,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
kifqgskc,f99cb5d12a8de00c772ca8af371cf9c2800c6eb7,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
wefj7is3,901fdffc89f57ad2efc39cf3e06c3b28ae154427,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
f3qeoyvf,ed43a39e585d77f1fecd662508f8042ed4ad3396,['review'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
s9vv7rw4,a599e1921b5ebf166b6e33daa58085198d59b1ed,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
skknfc6h,f10be24a8d8f94493f66e8ce938794cfb7d56905,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
0lk8eujq,48b7966e4d83d9e9789c35151fd6d870dbc6551a,"['review', 'experimental', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
r5a46n9a,cf1718aa7f92a3c307331eeb24d7fbec7b548bb1,"['prospective cohort', 'prospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
bsz2lda6,5f390d49e1013bb9d4e4e7ece57004c4538737c1,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
9qv11m4f,d7c19f36441362e9d420b7961fdad15056a50aeb,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
w3fsxg90,1a48450da54865731ffe01c0e289a63065b3b1fd,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
v6frcc5r,c99cefdb46e84c5dd740fe7dd6b047d0ba41592f,['meta-analysis'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
plfjkp5f,461a32146936c2db3491cfe5fe95fbabae4a3d27,"['review', 'meta-analysis']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
b4joa5tx,d4514afa97f2fcbcecac303c4975854d92dda228,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
arhqix9h,8ecda545cc20407a108cb59018ec349541259da3,"['review', 'meta-analysis', 'cross-sectional', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
jxm69ndw,31710abfafa1ad587d8a91fa45fa621c432fef9c,"['clinical', 'bioinformatics']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
as6tbfrh,ee08f571d5b32d1636159134fc3049a1b9792a45,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
bmsmegbs,87c582dc954f6bb05f5b8276f7385221cdcb8a91,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
imkeghfd,b900117588b0abcf57225ad57576cbee173865e4,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
pmqqemku,3c15ba282c7261b3447e3a68a91e1a3b23b6fa3d,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
boa0n9dz,cde8a215fa222cf1b90564c6e3e4639d3678f857,['time series'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
uizdigo0,4f5f812dec32f2da50e3b8bb7a63626f45933f6a,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
r141na6j,e9e27abe482c8949d0edbd0bbd9702c1ce355dd8,['case data'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
h2uc7ria,f40d12a5bb90afc41dc1d2c5b4aa650253f8f5de,['genetic'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
q3xoodui,92eb8793c4b78ada457bff865a030947ef25ef5d,['experimental'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
oqo8pa1p,3cda134b5b12d6c4f7e16658dded4e6e3db35c2a,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
vy1mu04l,d10ff5d67fb2f98d197072a87f75f1b5ca773491,['review'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
nadcsiii,e2dab77d4f10b7899ff43439f3b7f061c3befda6,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
i4yrei8h,841e2b8df37c627db6013f7da95a3d9b7cff81f2,"['questionnaire', 'survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
5mnj3qr7,16ffae6b21685dfcd71c62398ba65adefc9b5d44,"['survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
0hrmk77p,6dd15496fdfa2c21aab8e640ef1dae033d4cd08a,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
ooj9yqbx,4e74fa29e6eb9dfba40b7c3b2af788f93cf14564,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
ymdi0sed,9350071c50e046209486fa3cafcfa0757a5e6163,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
j7hih6o9,ad47f8d46f41eeb6559d89a1addba67699813a6a,"['survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
e3t1f0rt,4a2cf4eeb236cbaa2885c9940554afc57cb4c9d5,"['review', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
dcf6bl8f,d0a6c04a855281aa153a7615b7fa2458e9b70f62,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
0vecbxny,68a0699074f22efda1d55a5a52d31bcc7c0dbb7b,"['review', 'experimental', 'meta-analysis']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
w02mylsc,26f55674badfa21611298e1271eaa2cafdf0ce22,"['review', 'case series', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
klj710h2,9d50dd6de221e2286fbe407cc3dc42b606315469,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
0rbgbsj8,8319d02f4d2aed9d4a5fec3ad09c9570491e4936,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
vmsq5hhz,43d4eadd45196bbbafecfb3c888c18274d917859,['clinical'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
ub7x9j3d,4cf94d4b683312e3603e7ddf952954985c35dde6,"['questionnaire', 'survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
jdniglgz,5e78cd85d425e3bfef6fe7cfabbcfa1cf6ae1859,"['review', 'meta-analysis', 'clinical', 'laboratory data']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
125o0o7x,0f721af678b7d9b8abb4b6446af908e6f19705d2,"['retrospective cohort', 'clinical', 'laboratory data']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
6wolrfvk,5ac59e79b615c69070ccf115410058c537e3031f,"['retrospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
z2y1ywdq,190c957d11e41c2310ffc5c93c8b342d42a48fbf,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
2hbcbvt6,22f7ce56bcc5756b0c553c1177ea644a11cb1847,['case series'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
xay5aw7y,54eb5d985342a5c1037c7f1d377c09b1232707a5,"['questionnaire', 'survey', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
9j4ese89,cbd35758e3c682c496db060580928217f156b3a2,"['retrospective study', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
rm5g8t63,bd872a86902d848bd94694469bb0c5cb05bea483,"['review', 'cross-sectional']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
qweqi0et,5b9a15ad62b0e85fcb5012e7e08e5183b4da786b,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
61snvddh,a3e8cfc509af101c522d4193c8917d6e8f68b37b,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
bir92bja,5e2fc4aaa3045d5c12525483a0f18010601b015a,"['case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
l0asrcn5,655b175741b74ae8c98f93fd449c88a147bee96e,"['meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
0e6hn1zd,a1dd0f715a5cb6c542f729ec0e4edd526b6df116,"['experimental', 'clinical']",0.0,0.0,0.0,1.0,0.0,0.0,0.0
xduxubi3,7aa75d21b52039ec085cdf2dbaaab5095c9f1924,"['survey', 'case series', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
nmjwzk4e,c0c8280395b9ac6b028ef64dd7a64ee05213bcae,['meta-analysis'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
8oykgp0h,f40ddd8114e20b69efbd195f3c0e59b4f16dd26e,"['retrospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
szkiilb1,b5bbb2b61abecb00e772bfb00d260939f36f9e6a,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
31n4rnws,6a2fd40c259a4f55396c82f5a2a7452ed3cf957c,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
0hnh4n9e,c12d71462529856463c2432d5628d10a0027c404,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
yzfg60m7,5027cd31c6cfc9b2ffee9e5e38cacbff26566ac9,['survey'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
omjfyog0,099f868a3f69edeaa0c00226f1c4b35c1bd2fb4e,"['prospective cohort', 'prospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
4pab383g,3830956b224cab51286f698411e7aa21112cfa1e,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
j0n14tqq,75018f566c01dfbaafd1f80df054e769816eee08,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
4lvjw58b,f96669b6a853f3d0befdfe41836eacb9418d9a92,['time series'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
vw4cno4p,6f72e16948d9d958c862b21f5b8ca4ce200cf11f,"['review', 'case study']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
naqpfnsx,7d60943711fa959ec3b13f0838a1796b5685de9e,['case study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
o56j4qio,4090d8537051fae501355bc567dc2dec620762eb,"['meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
j99cgsjt,32758c2c2d6d9a18702e6198c3aedd80e2788d78,"['genetic', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
zrhqk5iq,6452c99a8ebbf1c66189bbb8d981aa4e106b55cd,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
6s03pdjw,e58ab071997054776d058d40cd83ce1035269cde,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
jkjdglns,bf6484148e3a873d85260f5940bceaa36de75760,['questionnaire'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
k36rymkv,65486f9ea230a303f0af4a0bc0a9e66e3e7629d8,"['clinical', 'laboratory data']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
hihmz0kn,f2ae21f1d4f670697cbb64a560de72579d87d47f,['review'],0.0,0.0,0.0,0.0,0.0,1.0,0.0
zmna5ovl,fb634d7aa4675e18d4ec70b5aa6deb3a17071fa8,"['questionnaire', 'survey']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
bnh65bqg,3e1354ded8a830a1c42fb47c2bd66558863d398b,['retrospective cohort'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
wr49giux,f53fae08530c082a4b2fe7a121a7b33d43aabb07,"['questionnaire', 'cross-sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
ikxcuczi,7417f8648801d0febf4227d4bb0c4c45483d3fbd,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
jed9chxm,9268a0879e3a959797721fffb84e0cb7387d8dcb,['case study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
k3f7ohzg,15ef80e5c5a736ab6234ac18fd8d2798befcabf8,['clinical'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
13revo71,e7c33e28e57b649ac477f8290b35a3b10e2a1353,"['questionnaire', 'survey']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
q0e9qw5k,c52de01033f30ce8a25edc10e1109fe3d5a8bbba,['questionnaire'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
waidnotv,001d8d54a7e73e761f779c81661595cc5ae2ca08,"['review', 'time series']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
v8p4gjay,1f5138ab488c10f2d25c938f10db8acdb561edbf,['case study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
3n023xfz,52f5440ec7a22706f95be3c6f5e0ed2e940e4945,"['retrospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
slyzg73q,361d5def0b09fdea7a73f8bc7c1b159ded4bc54d,"['cross section', 'cross sectional']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
o83hr2em,4d1e612e20a20982d6e1a7cd01bccef469cc549f,['genetic'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
duhvnxsq,3d15f9807bf8ce28bcecdf2423a7f0f3a8874cdb,"['review', 'meta-analysis', 'clinical']",0.0,0.0,0.0,0.0,0.0,1.0,0.0
mha3up4b,507e037eef0c8e207a895f81ec1820edb482dcb2,['questionnaire'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
ma7vsr9p,1cd3dfd835b0d7ce8c75f2e615e36ea410cb476d,['questionnaire'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
t727v0zt,60c409717bb1aec593d0411118e2975fb9b6139d,['case study'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
5367d55r,844fe2bd77662e149cfb3564d01aadb04cbd28e5,"['retrospective cohort', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
atg93t3p,df182a08c29a1a9915773052380b85fa4dbf6a88,"['questionnaire', 'cross-sectional', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
phhgx159,7ae764cd3677f8144d0b9355498acfad50bc9c39,['questionnaire'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
x2gxgave,e827d65c421e5a5ed761cc56cc2a5f06a3545a82,"['review', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
5lt3cm1r,ea0708422bc00075218004425460298c0a1543c2,['clinical'],0.0,0.0,0.0,1.0,0.0,0.0,0.0
89yz1d9u,c97b37850bdad70d9b424f7f6521ec9f0063e087,"['prospective cohort', 'prospective cohort']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
5ghslfgt,80993091f576dc7fdbec10552b45b4af5eec2b8b,['case data'],1.0,0.0,0.0,0.0,0.0,0.0,0.0
c14q470w,7205bc9976156b4e663ca5cd151f69c67ad49f27,"['review', 'questionnaire', 'cross-sectional', 'clinical']",0.0,0.0,0.0,0.0,1.0,0.0,0.0
xw56intn,4e0e3408b8be8fabde40e804af36d5d0ee3078b2,['questionnaire'],0.0,0.0,0.0,0.0,1.0,0.0,0.0
